Code,Name,Last,Change %,Turnover,Market Cap
603990,MEDITECH,49.84,3.00%,1,835.95,560,474.60
603991,Original,23.18,4.74%,1,778.04,172,772.13
603992,松霖科技,14.92,0.81%,1,627.64,598,306.71
603993,CMOC,3.48,3.88%,22,081.99,7,516,535.72
603995,YONGJIN INC.,21.41,1.66%,2,129.88,493,864.47
603996,CHUNGHSIN TECHNOLOGY,0.00,0.00%,0.00,0.00
603997,-,7.57,1.75%,4,931.69,774,867.41
603998, Fangsheng Pharmaceutical Co., Ltd.,6.49,1.09%,626.51,281,565.22
603999,DZCM,5.59,2.38%,1,437.57,321,984.00
603990,MEDITECH,49.84,3.00%,1,835.95,560,474.60
603991,Original,23.18,4.74%,1,778.04,172,772.13
603992,松霖科技,14.92,0.81%,1,627.64,598,306.71
603993,CMOC,3.48,3.88%,22,081.99,7,516,535.72
603995,YONGJIN INC.,21.41,1.66%,2,129.88,493,864.47
603996,CHUNGHSIN TECHNOLOGY,0.00,0.00%,0.00,0.00
603997,-,7.57,1.75%,4,931.69,774,867.41
603998, Fangsheng Pharmaceutical Co., Ltd.,6.49,1.09%,626.51,281,565.22
603999,DZCM,5.59,2.38%,1,437.57,321,984.00
600673,GDHEC CO.,LTD,6.73,1.66%,4,843.20,2,028,352.86
600674,SCTE,9.02,1.69%,4,045.48,3,970,730.71
600675,CECL.,4.23,0.71%,1,365.60,2,578,665.21
600676,SJY.,3.95,0.77%,1,164.07,406,254.71
600677,AEROCOM,0.00,0.00%,0.00,0.00
600678,SCGS,6.50,1.25%,3,143.68,226,843.50
600679,SPEG,10.30,1.18%,420.77,414,264.92
600681,BESTSUN RNREGY ,5.42,1.31%,670.56,781,965.25
600682,NJXB,8.12,0.12%,4,551.10,1,093,059.36
600683,MTL,4.10,1.49%,4,601.15,303,718.81
600684,GZPR,3.07,-0.97%,1,316.66,262,012.44
600685,COMEC,14.93,10.02%,34,774.78,2,110,365.02
600686,KLM,5.80,1.93%,730.49,415,887.50
600687,GTKG,0.98,5.38%,1,513.88,145,894.10
600688,SPC,4.00,1.27%,3,837.71,4,329,525.40
600689,SMEG,7.88,0.13%,1,827.87,158,381.18
600690,Haier Smart Home,15.45,-1.78%,59,486.24,10,165,430.44
600691,YMCC,1.95,0.52%,926.48,463,316.48
600692,YT,6.21,2.14%,2,984.00,218,445.48
600693,FJDB,4.71,0.43%,478.12,423,065.93
600694,DS,22.19,-0.22%,3,485.42,651,761.69
600695,GIG,7.24,2.84%,7,483.37,514,859.64
600696,-,12.82,1.34%,496.89,428,789.81
600697,CCEG,14.39,0.35%,1,958.89,228,927.74
600698,HNTY,2.41,0.84%,1,425.96,256,522.82
600096,YYTH,4.78,1.06%,3,426.44,683,910.90
600097,kcgj,9.22,1.21%,553.26,222,143.51
600098,GDG,5.84,0.17%,1,094.22,1,592,098.79
600099,LH,5.87,1.21%,530.97,128,623.44
600100,THTF,7.27,1.25%,11,564.88,2,154,754.54
600101,MXEP,5.98,1.18%,702.36,252,016.74
600103,qszy,1.92,1.05%,996.69,442,717.02
600104,SAIC Motor,18.80,3.92%,40,519.96,21,964,907.37
600105,ETERN,4.12,0.73%,7,237.14,513,149.69
600106,cqrb,2.82,1.08%,1,213.33,340,713.70
600107,mailyard,9.61,-10.02%,2,067.01,345,960.00
600108, YASHENG GROUP,3.39,0.30%,8,460.06,660,004.23
600109,SINOLINK SECURITIES,9.72,2.64%,45,691.95,2,939,677.25
600110,NUODE,4.60,4.07%,7,810.80,529,143.56
600111,CNRE,8.95,3.59%,17,018.42,3,251,594.07
600112,TCKG,1.39,1.46%,775.10,70,779.47
600113,ZJDR,6.25,1.63%,1,409.27,257,144.48
600114,NBTM,9.33,10.02%,27,756.24,575,152.06
600115,CEA,4.32,3.85%,26,298.04,7,075,947.98
600116,TGWC,8.22,1.48%,2,398.16,816,250.52
600117,XSS,2.98,-0.67%,1,305.88,311,445.24
600118,China Spacesat,32.95,3.75%,45,786.56,3,896,301.70
600119,Y.I.C.,5.33,1.14%,342.26,163,844.20
600120,ZJOFHC,9.51,0.63%,8,928.40,1,513,408.40
600121,ZCE,1.85,1.65%,688.43,225,406.23
600122,Hiteker,1.29,-5.15%,224.24,149,415.33
600123,Shanxi lanhua,4.86,1.46%,1,969.10,555,206.40
600125,CRT,5.18,0.78%,6,273.55,676,260.33
600126,HZIS,7.70,4.76%,20,213.82,2,600,435.59
600127, JINJIAN CEREALS INDUSTRY ,10.18,-1.74%,76,341.64,653,335.32
600128,JIANGSU HOLLY,6.61,4.26%,1,998.42,163,113.32
600129,TAIJI GROUP,12.40,0.81%,2,076.50,690,544.52
600130,BIRD ,3.60,2.27%,2,188.18,276,480.00
600131,-,19.64,6.10%,10,991.11,2,174,828.04
600132,CBC,54.51,1.98%,8,355.99,2,638,127.00
600133,ELHT,6.47,4.35%,21,774.45,487,710.21
600135,LUCKY FILM CO.,LTD,6.60,1.38%,1,507.91,365,182.69
600136,DDMC,8.34,1.34%,4,012.76,487,571.93
600137,langshagufen,14.04,2.26%,255.30,136,493.49
600138,CYTS,10.45,3.57%,24,879.65,756,412.80
600139,Western Resources,2.72,1.49%,1,374.25,180,034.22
600141,Xingfa group,8.92,2.29%,4,701.53,920,002.26
600143,KINGFA,9.89,-0.30%,42,860.76,2,545,312.50
600145,Yilu Wanyuan,0.00,0.00%,0.00,0.00
600146,SYHQ,7.18,-10.03%,3,369.79,337,438.46
600148,CCYD,13.19,2.33%,3,627.39,186,660.20
600149,LFD,5.14,-2.84%,2,126.55,195,402.24
600150,CSSC Holdings,18.75,2.57%,13,852.98,7,916,228.14
600151,HT-SAAE,4.36,1.40%,2,652.80,625,334.00
600152,VEKEN TECHNOLOGY,5.69,2.34%,1,278.61,239,503.53
600153,C&amp;D INC.,8.27,1.10%,10,300.39,2,344,710.84
600155,-,11.28,2.36%,9,107.98,1,962,219.90
600156,HNHS,4.08,1.75%,573.19,164,061.17
600157,WTECL,1.26,3.28%,8,058.73,1,565,650.21
600158,CSI,8.61,2.01%,4,960.82,726,456.16
600159,D.L.real estate,2.49,0.40%,762.80,206,670.80
600160,ZJJH,6.38,3.07%,8,082.86,1,751,415.97
600161,BTBP,34.08,-1.36%,20,048.79,3,562,610.08
600162,HKHC,1.92,1.59%,683.10,651,990.03
600163,ZMNY,3.24,2.86%,887.30,547,334.17
600165,nswrc,4.18,0.00%,1,376.28,286,281.42
600166,FOTON,1.81,1.12%,4,695.10,1,190,109.76
600167,-,15.29,7.15%,6,756.03,3,498,534.68
600168,WHKG,8.45,8.06%,20,433.28,599,586.39
600169,TYHI,1.95,0.52%,1,103.11,499,971.22
600170,SCG,3.27,-0.61%,7,651.06,2,911,738.06
600171,BELLING,16.42,4.39%,19,142.35,1,156,519.08
600172,HHWW,3.22,-2.13%,19,022.57,464,383.40
600173,WOLONG REAL ESTATE,4.62,0.43%,609.38,323,916.63
600175,MeiDu Energy,0.00,0.00%,0.00,0.00
600176,CJS,8.64,3.97%,19,709.20,3,025,993.12
600177,Youngor,6.58,0.46%,8,519.01,3,299,229.30
600178,DAAE,4.34,3.09%,1,758.49,200,542.72
600179,Antong Holdings,0.00,0.00%,0.00,0.00
600180,CCS,5.77,3.22%,831.81,586,507.50
600182,GITI TIRE CORP,12.91,1.73%,912.40,438,940.00
600183,Sytech,32.09,3.68%,60,063.12,7,304,298.01
600184,NORTHEO,9.24,1.76%,1,732.67,470,095.00
600185,GREE REAL ESTATE,4.95,0.20%,2,254.88,1,020,240.26
600186,LHG,2.85,0.35%,1,764.15,393,278.33
600187,ICW,2.21,1.38%,861.23,365,519.66
600188,YANZHOUCOAL,8.29,1.72%,6,807.02,4,072,061.26
600189,JLSG,3.16,-0.63%,704.32,226,532.46
600190,JZP,2.91,1.04%,611.96,582,666.83
600191,HZSY,6.58,0.30%,9,932.82,319,085.26
600192,GWE,4.70,1.51%,1,694.25,207,621.56
600193,PROREAL RESOURCES,3.75,3.59%,877.60,159,514.88
600195,CAHIC,14.22,7.97%,38,467.37,1,197,904.18
600196,Fosun Pharma,33.48,-1.53%,162,651.97,8,580,584.33
600197,YLT,12.78,1.43%,3,656.95,555,088.36
600198,DATANG TELECOM,8.92,3.00%,5,408.98,786,840.76
600199,AGSW,5.00,0.81%,895.15,328,898.41
600200,jswz,6.46,1.41%,3,494.36,460,203.19
600201,JINYU,24.16,1.17%,21,603.67,2,720,996.42
600202,HAC,4.18,1.95%,460.80,160,236.40
600203,FFEC,8.86,4.36%,10,556.24,404,412.15
600206,GRIAM,12.46,2.89%,31,704.54,1,054,889.68
600207,ACHT,4.10,0.99%,1,309.71,353,811.95
600208,XINHU ZHONGBAO,3.11,0.97%,10,654.00,2,674,395.84
600209,LAWTON DEVELOPMENT,3.56,2.89%,760.88,156,287.98
600210,ZJQY,4.34,2.36%,6,866.41,658,263.49
600211,TIBET PHARMA,27.75,-0.32%,12,812.52,688,027.51
600212,JQSY,2.77,4.92%,1,729.21,141,740.13
600213,YABC,7.07,1.43%,1,045.50,155,540.00
600215,ccjk,0.00,0.00%,0.00,0.00
600216,ZMC,17.88,-0.11%,25,907.82,1,725,648.86
600217,CRE,5.82,1.93%,9,183.70,808,199.99
600218,QCEC,9.40,1.51%,10,030.10,346,629.70
600219,NANSHAN ALUMINIUM,2.09,0.97%,4,488.23,2,497,650.64
600220,JSSS,2.16,0.93%,602.85,385,201.51
600221,HNA,1.46,4.29%,10,181.81,2,453,693.57
600222,TALOPH,5.75,-0.86%,8,739.06,329,984.61
600223,Lushangproperty,7.11,1.72%,7,699.32,711,688.25
600225,TJ SONGJIANG,2.22,-4.31%,3,503.14,207,679.36
600226, Huge Leaf ,0.00,0.00%,0.00,0.00
600227,-,3.07,0.99%,1,219.47,519,792.20
600228,CJBI,11.55,-5.02%,2,484.76,278,724.60
600229,QCMC,7.00,4.48%,2,943.62,491,467.21
600230,CZDH,7.62,1.46%,1,058.27,313,839.99
600231,LING STEEL,2.16,0.93%,542.00,598,553.87
600232,GETM,6.02,0.84%,784.77,219,560.56
600233,YTO Express,12.87,0.94%,12,056.45,4,072,655.63
600234,GLCC,9.52,0.53%,185.96,192,728.48
600235,MFSP,4.76,2.81%,4,498.26,167,218.80
600236,GGEP,4.31,0.70%,434.46,3,397,304.83
600237,TFE,3.68,3.95%,5,034.55,207,688.00
600238,HAINAN YEDAO,4.32,0.93%,141.34,193,622.40
600239,YMRD,2.84,-3.73%,8,038.86,456,015.08
600241,SDWH,3.07,2.68%,879.47,90,350.75
600242,ZHONGCHANG MARINE,6.47,2.21%,4,331.81,295,462.33
600243,QHHD,2.45,2.08%,423.49,107,518.25
600246,Vantone Real Estate,7.70,-2.28%,8,456.87,1,581,587.16
600247,CHENGCHENGGROUP,2.22,0.45%,679.30,74,690.04
600248,ychj,3.89,-0.77%,2,157.84,357,083.59
600249,LMZ,4.15,-1.66%,1,626.58,228,250.00
600250,NANTEX,5.24,2.34%,913.57,162,751.19
600251,GUANNONG SHARE,6.10,-1.29%,5,262.76,478,753.62
600252,Zhongheng Group,3.37,1.81%,3,828.72,1,171,111.11
600255,-,0.00,0.00%,0.00,0.00
600256,GUANGHUI ENERGY,2.50,2.04%,3,658.89,1,698,397.74
600257,DHGF,3.57,2.29%,1,490.97,171,801.68
600258,BTG HOTELS,16.36,10.02%,46,265.98,1,615,914.77
600259,RNM,28.29,2.20%,5,858.18,853,798.68
600260,KAILE TECH,14.80,4.82%,75,033.14,1,481,058.24
600261,ZHEJIANG YANKON,3.57,2.00%,1,078.83,518,400.75
600262,NHL,15.40,1.58%,508.50,261,800.00
600265,YJFC,20.40,-0.20%,211.08,264,792.00
600266,BUCID,6.58,-3.09%,12,672.96,1,237,334.78
600267,HISUN,14.23,-4.62%,70,156.28,1,373,951.81
600268,SAC,10.16,2.32%,49,026.33,706,389.43
600269, Ganyue Expressway ,3.60,-1.10%,2,808.48,840,746.53
600271,Aisino Corporation,16.98,-2.36%,39,176.34,3,162,574.39
600272,SHKK,7.31,0.83%,771.50,177,633.00
600273,JHEC,8.74,1.98%,7,140.03,1,252,206.49
600275,wcy,2.14,2.39%,403.26,108,891.17
600276,HR,93.43,0.04%,116,459.76,41,317,473.70
600277,Elion,3.68,1.66%,2,521.04,1,007,929.97
600278,OIE,8.78,2.21%,1,059.94,458,528.25
600279,CQGJ,3.60,1.12%,468.76,427,271.86
600280,ZYSC,0.00,0.00%,0.00,0.00
600281,TCICL,3.70,0.54%,529.52,190,328.75
600282,Nisco,3.19,0.63%,8,519.30,1,414,765.75
600283,QJSL,9.83,0.72%,2,176.01,346,994.83
600284,PD CONSTRUCTION,6.47,-4.85%,10,998.61,627,755.63
600285,Lingrui Pharma,8.47,-1.05%,5,536.05,480,934.22
600287,JIANGSU SAINTY,5.43,1.12%,1,234.66,237,180.27
600288,DHKJ,10.89,3.42%,2,517.62,475,675.20
600289,Boco,3.79,-4.29%,2,396.78,239,168.73
600290,HUAYI ELEC,1.37,0.74%,1,360.27,104,106.78
600291,XSSYIM,7.57,10.03%,25,614.49,827,449.73
600292,SPICYD,4.85,2.54%,776.97,378,696.19
600293,HBSXNBM,2.53,2.43%,1,403.04,293,516.70
600295,Erdos,7.52,1.35%,1,905.72,1,073,816.20
600297,-,3.40,3.98%,12,810.12,2,773,730.15
600298,ANGEL,37.29,-2.54%,24,954.60,3,072,997.84
600299, Adisseo ,11.94,2.31%,5,454.63,3,202,190.12
600300,VVFB,3.14,1.29%,7,794.02,525,008.00
600301,NNCI,6.38,1.59%,184.37,150,024.51
600302,TYPICAL,3.91,2.09%,348.71,135,289.83
600303,SG AUTOMOTIVE GROUP,3.55,3.20%,3,597.74,239,839.49
600305,Hengshun Vinegar,18.97,-0.68%,13,580.23,1,486,412.18
600306,S.Y.C.C.,0.00,0.00%,0.00,0.00
600307,JSHX,1.69,-0.59%,5,074.89,1,058,507.40
600308,SDHT,4.42,2.08%,4,662.90,516,062.15
600309,wanhua,45.16,4.08%,61,732.97,14,179,095.76
600310,GDEP,3.66,0.55%,818.32,302,965.65
600311,GSRH,1.86,-5.10%,348.86,123,801.60
600312,HPEC,8.42,2.56%,14,290.69,1,142,527.74
600313,ZSIG,3.88,0.52%,8,039.94,419,893.08
600315,shanghai jahwa,32.29,-0.28%,26,033.90,2,167,461.28
600316,HDAA,13.01,1.96%,5,421.86,932,965.98
600317,YKPLC,2.13,1.91%,1,063.97,1,378,745.38
600318,XLJR,7.85,3.43%,7,405.37,402,991.08
600319,YAXING CHEMICAL ,5.19,1.37%,275.71,163,793.29
600320,ZPMC,3.14,0.32%,1,428.55,1,654,263.00
600321,Rightway Holdings,2.15,3.37%,1,959.71,324,768.25
600322,TJRD,2.50,2.04%,1,935.43,276,425.00
600323,Grandblue ENV,20.98,4.43%,9,922.53,1,607,621.91
600325,Huafa Industrial share,6.69,1.83%,11,396.45,1,416,419.92
600326,TTC,6.93,0.58%,6,999.42,599,711.47
600327,CMC,3.72,2.20%,2,380.17,329,137.98
600328,LANTAI INDUSTRY ,7.47,-1.97%,6,020.98,715,375.45
600329,TZXP,13.83,-0.93%,4,477.68,1,068,786.65
600330,TDG,8.88,5.21%,32,741.43,884,950.37
600331,Hongda Co.,Ltd,2.12,0.95%,1,488.84,430,784.00
600332,GYBYS,30.92,1.54%,11,716.43,5,026,945.61
600333,-,3.65,0.83%,572.65,222,296.20
600335,Sinomach Auto,4.95,2.06%,2,009.63,721,153.30
600336,AUCMA,5.26,4.16%,4,922.88,420,370.40
600337,MIHF,4.03,0.00%,1,457.22,713,677.83
600338,TIBET SUMMIT,7.56,0.80%,4,075.48,691,142.89
600339,CPEC,2.47,1.23%,4,847.56,1,379,037.43
600340,CFLD,24.16,2.50%,25,047.52,7,280,098.76
600343,AEROSPACE POWER,8.02,1.65%,1,720.11,511,841.49
600345,YCIG,20.62,3.00%,7,912.98,408,276.00
600346,HLGF,14.17,2.09%,31,205.37,9,974,404.40
600348,YQMY,4.45,1.60%,3,022.73,1,070,225.00
600350,SDHS,5.61,-0.53%,27,962.23,2,699,064.05
600351,YABAO PHAR,4.95,0.81%,781.31,381,150.01
600352,Zhejiang Longsheng,12.05,2.90%,46,212.55,3,920,264.89
600353,CDXG,5.02,1.83%,1,303.62,272,947.44
600354,Dunhuang Seed ,3.66,0.55%,1,968.78,193,175.56
600355,Routon,3.06,10.07%,2,163.21,150,579.30
600356,HENGFENG PAPER,6.42,1.42%,680.82,191,785.54
600358,CUTC,0.00,0.00%,0.00,0.00
600359,XTAD,6.56,2.82%,5,453.15,250,272.41
600360,Sino-Microelectronics,7.57,3.84%,34,981.58,729,726.28
600361,BJHLHM,4.30,1.65%,7,045.62,286,297.40
600362,JCCL,12.73,1.76%,6,659.73,4,408,054.53
600363,Lianovation,13.63,3.02%,4,189.10,604,458.81
600365,THGW,3.38,1.50%,754.87,135,200.00
600366,YUNSHENG,5.53,1.84%,4,847.34,546,979.89
600367,GZRS,6.77,1.35%,522.19,201,776.46
600368,WZJT,3.78,-2.58%,5,811.50,425,488.92
600369,SWSC,4.53,2.26%,6,566.37,2,557,234.43
600370,SFX,2.74,1.48%,531.51,218,444.92
600371,WanXiang Doneed Co.,Ltd.,13.87,0.36%,9,842.21,312,158.22
600372,AVIC AVIONICS,13.91,1.09%,6,286.54,2,447,500.28
600373,Chinese Media,12.02,3.35%,5,395.64,1,628,786.59
600375,HUALING XINGMA,5.16,3.61%,15,484.80,286,762.15
600376,BCDC,6.58,-6.40%,13,949.50,1,697,353.93
600377,Jiangsu Express,10.49,0.48%,5,705.24,5,284,597.13
600378,HCSC,17.59,4.58%,3,395.45,1,577,162.77
600379,BVEA,5.77,0.17%,1,250.87,190,526.30
600380,Joincare,12.56,-0.71%,17,096.68,2,445,332.18
600381,QINGHAI SPRING ,4.38,1.39%,1,096.97,257,132.60
600382,GDMZH,6.27,1.62%,1,420.46,380,508.85
600383,Gemdale,13.51,-0.52%,17,797.55,6,099,202.41
600385,S D J T,6.76,0.90%,468.07,100,120.43
600386,BJBASHI,3.84,0.26%,3,499.92,309,657.60
600387,HY Energy,7.59,-1.17%,5,967.08,358,076.82
600388,lk,8.95,2.40%,3,411.87,956,799.75
600389,JSAC,19.12,1.59%,1,155.15,567,864.00
600390,MINMETALS CAPITAL,7.31,1.53%,4,995.32,3,288,085.85
600391,AECC AST,17.38,2.84%,8,033.60,573,764.84
600392,SHRC,6.83,3.02%,7,853.80,1,198,779.11
600393,GZYT,2.85,0.00%,3,306.97,722,830.64
600395,PJRC,5.10,0.79%,1,149.54,844,076.45
600396,SHYJSHEN,2.54,1.60%,4,461.38,374,067.53
600397,ACIG,2.19,0.92%,550.69,216,801.21
600398,HLA,6.43,2.55%,4,568.20,2,842,070.16
600399,FSSS,4.38,0.92%,6,881.77,863,779.80
600400, Hongdou Industrial,3.44,1.47%,2,159.49,871,440.38
600403,DAYOU ENERGY,3.61,2.85%,717.12,863,083.28
600405,DPC,4.75,1.71%,2,190.27,265,972.90
600406,NARI-TECH,20.22,3.53%,27,508.19,9,345,564.33
600408,ANTAI GROUP,2.06,0.98%,1,517.04,207,400.80
600409,Sanyou Chemical ,4.42,1.61%,3,994.96,912,442.46
600410,Teamsun,14.81,10.03%,182,503.28,1,627,238.95
600415,YIWU CCC,3.29,2.49%,2,162.08,1,790,817.46
600416,XEMC,9.85,4.56%,5,303.12,931,646.81
600418,JAC,5.07,0.00%,6,165.83,959,909.24
600419,-,12.27,0.41%,3,443.54,329,571.39
600420, SHYNDEC ,9.22,0.99%,3,082.56,946,844.55
600421,YANGFANG HOLDING ,11.98,0.25%,365.78,234,328.80
600422,KPC,9.64,1.47%,3,038.65,733,553.67
600423,LZCIC,2.71,0.00%,174.24,216,446.35
600425,qscc,3.92,0.51%,7,045.94,540,485.71
600426,HUALU-HENGSHENG ,16.66,5.58%,17,169.68,2,710,015.14
600428,COSCOL,3.13,2.29%,1,402.53,671,901.69
600429,SANYUAN,4.81,0.00%,1,638.79,720,325.12
600433,GH,3.10,1.31%,1,456.54,394,107.79
600435,NNCC,7.47,1.36%,4,917.23,1,112,522.04
600436,PIEN TZE HUANG,141.51,-0.69%,47,007.68,8,537,541.84
600438,TONGWEI,15.08,6.35%,143,503.97,6,466,086.37
600439,rebecca,2.70,1.12%,826.67,305,636.07
600444,GUOTONG PP,9.08,0.78%,638.48,132,951.11
600446,KINGDOM,17.10,2.21%,16,256.10,1,471,353.23
600448,HUAFANG ,4.79,1.27%,1,998.72,251,403.01
600449,NXBM,15.09,-0.72%,18,797.06,721,575.19
600452,FULING POWER,19.30,2.71%,3,905.03,605,248.00
600455,But'one,21.86,1.96%,1,724.54,136,533.19
600456,BAOTI,24.74,1.69%,9,442.19,1,064,477.34
600458,TMT,6.66,1.37%,2,391.75,534,663.57
600459,SPM,16.21,9.97%,19,599.52,709,524.69
600460,Silan,14.15,5.52%,30,763.90,1,856,567.18
600461,HC WATERWORKS ,7.01,0.29%,2,893.61,664,574.88
600462,G.W,1.86,5.08%,1,252.76,99,283.08
600463,Airport Corp,5.82,2.65%,525.64,174,600.00
600466,BRC,5.69,1.43%,9,770.63,1,716,198.47
600467,HOMEY,2.51,0.80%,4,311.29,366,709.57
600468,BENEFO,4.65,2.20%,2,160.13,521,681.19
600469,Aeolus Tyre,4.70,1.29%,890.19,264,334.21
600470,Liuguo Chemical ,0.00,0.00%,0.00,0.00
600475,WHBC,10.86,0.00%,1,492.58,607,499.94
600476,copote,12.19,3.74%,1,130.13,196,344.33
600477,HXSS,3.91,3.17%,4,045.80,842,111.33
600478,CORUN,3.86,4.32%,2,960.79,638,166.61
600479,QianJin Pharmaceutical ,8.71,1.04%,2,733.19,364,519.70
600480,LINGYUN CORPORATION,10.45,8.29%,12,190.24,573,162.36
600481,SEES,3.02,0.00%,868.61,494,475.41
600482,CSICPCo.,Ltd,16.27,1.12%,3,667.45,2,757,758.43
600483,FUNENG CO.，LTD,7.60,0.93%,954.11,1,179,394.41
600485,XINWEI GROUP,0.00,0.00%,0.00,0.00
600486,Yangnong Chemical,76.96,1.00%,9,246.92,2,384,981.99
600487,HTGD,16.68,3.60%,38,666.26,3,257,179.23
600488,TJPC,4.43,-0.67%,1,244.78,483,705.80
600489,ZHONGJIN GOLD,8.30,-0.48%,12,164.22,2,864,443.87
600490,Pengxin Mining,3.46,2.06%,3,666.16,766,655.41
600491,LYCG,9.55,5.29%,14,025.29,1,460,918.85
600493,fzfz,4.97,2.69%,616.91,135,184.00
600495,JINXI AXLE,4.01,1.78%,3,031.66,484,484.55
600496,cjjg,3.45,2.99%,6,690.36,624,603.59
600497,Ch Zn&amp;Ge,3.51,3.54%,6,118.53,1,787,043.34
600498,FiberHome,31.61,3.88%,77,559.39,3,701,482.43
